X,Y,Z,angle,lsx,lsy,formation,group
501780.66131475964,7506492.74873761,502.,77.98428308474963,-0.9780905312782017,-0.20818000053781585,Woongarra_Rhyolite,Hamersley_Group
504063.81970471505,7506546.049081804,537.,95.6038985174786,-0.9952207579456871,0.09765061676206734,Woongarra_Rhyolite,Hamersley_Group
508662.51039248,7506721.594011455,542.,87.04598016062279,-0.9986712130607799,-0.051534534088418,Woongarra_Rhyolite,Hamersley_Group
513203.06670917233,7507101.72579603,559.,72.0504640947007,-0.9513283186021777,-0.3081792177054666,Woongarra_Rhyolite,Hamersley_Group
509895.350334515,7499204.354771085,564.,81.88416048102118,0.9899846674922012,0.14117492033061654,Weeli_Wolli_Formation,Hamersley_Group
507610.67531594,7498860.575661895,548.,67.09002812098831,0.92111766765665,0.38928426930814103,Weeli_Wolli_Formation,Hamersley_Group
506410.600634225,7497915.560032645,529.,82.09612314385308,0.9905001609362178,0.1375115674600753,Weeli_Wolli_Formation,Hamersley_Group
499499.0035954602,7495783.075719416,492.,74.37176668243296,0.963029935766353,0.2693944001234138,Weeli_Wolli_Formation,Hamersley_Group
504824.2007771962,7494651.238565933,566.,107.07147309749966,0.955939295584593,-0.29356441057667765,Weeli_Wolli_Formation,Hamersley_Group
503244.74791172135,7494653.197099838,523.,59.91250490081528,0.8652608555304823,0.501321904455269,Weeli_Wolli_Formation,Hamersley_Group
513616.60898629,7512076.150850015,562.,78.15196502822887,-0.9786956017470891,-0.20531663137920125,Jeerinah_Formation,Fortescue_Group
516765.64434493496,7512972.44013003,557.,82.43786132970664,-0.9913027194973677,-0.131601361380205,Jeerinah_Formation,Fortescue_Group
543324.5289715186,7494646.391425669,564.,62.129281250812724,-0.8840046521825372,-0.46747810100541765,Jeerinah_Formation,Fortescue_Group
545458.20563376,7494712.14948761,521.,94.84937191932318,-0.9964203838838928,0.08453649259743261,Jeerinah_Formation,Fortescue_Group
547793.6994626201,7495708.41899973,579.,71.89020047393178,-0.9504625814945816,-0.31083899558880296,Jeerinah_Formation,Fortescue_Group
549811.7817014949,7496155.6893275995,544.,77.36454191899253,-0.9757815748820635,-0.21874715568591888,Jeerinah_Formation,Fortescue_Group
551835.9141777749,7496539.46384211,562.,72.38616684160371,-0.9531176375921261,-0.30260001472373493,Jeerinah_Formation,Fortescue_Group
554084.3618003193,7497094.50215732,568.,83.16823901130593,-0.9928997202228947,-0.11895438445596304,Jeerinah_Formation,Fortescue_Group
527709.6008810325,7500944.653813737,539.,61.92410814402568,0.8823249739399045,0.47064067011037924,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
521458.6403813552,7500685.0913142655,575.,77.5641351112293,0.9765376711897582,0.21534664322269728,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
519145.0777654663,7499686.477494252,520.,52.14925018820085,0.7896118192604253,0.6136066939695503,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
517233.54054010776,7498279.50996512,601.,52.70449874828768,0.7955210593817061,0.6059259394350173,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
519931.834325765,7499583.206071265,517.,63.433635571743295,0.894416940380277,0.4472340961518744,Wittenoom_Formation,Hamersley_Group
517829.94979301,7497980.185686345,532.,47.639969626086504,0.7389255553121254,0.6737870759421458,Wittenoom_Formation,Hamersley_Group
519337.25917322,7514978.306108234,596.,26.270379639317042,-0.44260767251942373,-0.8967153663381366,Jeerinah_Formation,Fortescue_Group
547723.4998818999,7510258.386076465,587.,31.221098942597404,0.5183419587243523,0.855173440786021,Jeerinah_Formation,Fortescue_Group
546873.6140860349,7509413.395227245,576.,19.04075261306764,0.3262405884702563,0.945286770474749,Jeerinah_Formation,Fortescue_Group
546616.66003534,7507546.65083485,564.,4.845652074393832,0.08447180127899015,0.9964258701924007,Jeerinah_Formation,Fortescue_Group
545857.2696210849,7506341.651893125,560.,21.919139598890883,0.3732977045490506,0.9277116059306415,Jeerinah_Formation,Fortescue_Group
544613.460040075,7504232.160283315,533.,32.72378476636868,0.540589603965627,0.8412864435400623,Jeerinah_Formation,Fortescue_Group
542447.245679745,7502067.1498007905,542.,50.81117345616406,0.775067728276628,0.6318781659339934,Jeerinah_Formation,Fortescue_Group
539679.58405867,7500468.63871664,524.,62.688280521004344,0.8885234002837039,0.4588313057631148,Jeerinah_Formation,Fortescue_Group
538071.934512935,7499414.38072341,502.,71.57151260130851,0.9487189540119444,0.3161207780239728,Jeerinah_Formation,Fortescue_Group
535593.0148599751,7499014.116222625,529.,86.34046723181757,0.9979609476619218,0.0638274779520459,Jeerinah_Formation,Fortescue_Group
533100.78135957,7499222.09035308,516.,106.30828705597928,0.959764687310129,-0.280805528778353,Jeerinah_Formation,Fortescue_Group
530809.596352625,7499457.575160565,514.,103.41730036386164,0.972705857977039,-0.23204162095872416,Jeerinah_Formation,Fortescue_Group
529823.34097695,7499541.070827736,511.,56.31256739154261,0.8320758030030011,0.5546619313211525,Jeerinah_Formation,Fortescue_Group
527008.665539415,7499237.535570135,504.,81.47448599418688,0.9889499452712472,0.14824980859345904,Jeerinah_Formation,Fortescue_Group
525036.1381954451,7498956.509663396,503.,77.17382281486759,0.9750480318840478,0.22199399883565543,Jeerinah_Formation,Fortescue_Group
520131.9040575826,7496192.119183495,519.,44.04180975915505,0.6951831006329857,0.7188327041769232,Jeerinah_Formation,Fortescue_Group
555243.323277809,7516397.331154777,638.,11.05041750429948,0.19167270565607122,0.9814589007729673,Jeerinah_Formation,Fortescue_Group
554873.6769496349,7514690.88029036,609.,48.1480451883856,0.7448712932838791,0.6672081807364184,Jeerinah_Formation,Fortescue_Group
551721.140040415,7513078.625378896,631.,77.33232109056873,0.9756584060432801,0.21929586114901034,Jeerinah_Formation,Fortescue_Group
549638.655827145,7512446.874801384,628.,49.358440082495555,0.7587990637410351,0.6513247890766393,Jeerinah_Formation,Fortescue_Group
548353.033844215,7510917.134140531,610.,36.404180669729264,0.5934776152683373,0.8048504955427482,Jeerinah_Formation,Fortescue_Group
511339.30485357495,7508141.13006478,529.,78.67456915649173,-0.9805275908783239,-0.19638137265624378,Brockman_Iron_Formation,Hamersley_Group
514837.51677520503,7508638.17428134,550.,80.54084554344313,-0.9864030115653116,-0.16434445160967137,Brockman_Iron_Formation,Hamersley_Group
517705.71792246215,7509322.310538672,580.,70.22530244859671,-0.9410302676081091,-0.3383223838964998,Brockman_Iron_Formation,Hamersley_Group
520225.24460939004,7500853.469982956,627.,77.73163087906778,0.9771630317314243,0.21249096314302782,Brockman_Iron_Formation,Hamersley_Group
518769.70401572675,7499648.129060768,520.,71.63400735825893,0.9490631949403149,0.315085785159664,Brockman_Iron_Formation,Hamersley_Group
519606.1003523519,7509314.451171485,594.,82.19061413558224,-0.9907255950351528,-0.13587786921438746,Brockman_Iron_Formation,Hamersley_Group
522397.10517822497,7509820.312553835,641.,78.06713864276071,-0.978390558051897,-0.20676536439862808,Brockman_Iron_Formation,Hamersley_Group
524169.22035638,7510545.556156065,577.,44.36155464647575,-0.6991837733018557,-0.7149419914590128,Brockman_Iron_Formation,Hamersley_Group
524889.9502847551,7510980.8253975995,600.,83.13669603068914,-0.9928340819385961,-0.11950098636055341,Brockman_Iron_Formation,Hamersley_Group
